Serial Number:20719195 --,,,
,,,
"Date Time, GMT -0800","Temp, (*C)",mV,pH
3/3/20 13:14,25.81,-82.17,7.93
3/3/20 13:14,25.81,-82.17,7.93
3/3/20 13:14,25.81,-82.17,7.93
3/3/20 13:14,25.83,-82.16,7.93
3/3/20 13:14,25.83,-82.16,7.93
3/3/20 13:14,25.83,-82.16,7.93
3/3/20 13:14,25.83,-82.16,7.93
3/3/20 13:14,25.83,-82.16,7.93
3/3/20 13:14,25.83,-82.16,7.93
3/3/20 13:14,25.83,-82.16,7.93
3/3/20 13:15,25.83,-82.16,7.93
3/3/20 13:15,25.83,-82.16,7.93
3/3/20 13:15,25.83,-82.16,7.93
3/3/20 13:15,25.83,-82.14,7.93
3/3/20 13:15,25.83,-82.16,7.93
3/3/20 13:15,25.83,-82.14,7.93
3/3/20 13:15,25.83,-82.14,7.93
3/3/20 13:15,25.83,-82.14,7.93
3/3/20 13:15,25.83,-82.14,7.93
3/3/20 13:15,25.83,-82.14,7.93
3/3/20 13:15,25.83,-82.14,7.93
3/3/20 13:15,25.83,-82.14,7.93
3/3/20 13:16,25.83,-82.14,7.93
3/3/20 13:16,25.83,-82.14,7.93
3/3/20 13:16,25.83,-82.14,7.93
3/3/20 13:16,25.85,-82.13,7.93
3/3/20 13:16,25.85,-82.13,7.93
3/3/20 13:16,25.85,-82.14,7.93
3/3/20 13:16,25.85,-82.14,7.93
3/3/20 13:16,25.85,-82.14,7.93
3/3/20 13:16,25.85,-82.13,7.93
3/3/20 13:16,25.85,-82.13,7.93
3/3/20 13:16,25.85,-82.13,7.93
3/3/20 13:16,25.85,-82.13,7.93
3/3/20 13:17,25.85,-82.13,7.93
3/3/20 13:17,25.85,-82.13,7.93
3/3/20 13:17,25.85,-82.13,7.93
3/3/20 13:17,25.85,-82.13,7.93
3/3/20 13:17,25.85,-82.13,7.93
3/3/20 13:17,25.85,-82.13,7.93
3/3/20 13:17,25.85,-82.13,7.93
3/3/20 13:17,25.85,-82.08,7.93
3/3/20 13:17,25.85,-82.16,7.93
3/3/20 13:17,25.85,-82.16,7.93
3/3/20 13:17,25.85,-82.16,7.93
3/3/20 13:17,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.11,7.93
3/3/20 13:18,25.85,-82.11,7.93
3/3/20 13:18,25.85,-82.13,7.93
3/3/20 13:18,25.85,-82.11,7.93
3/3/20 13:18,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.1,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:19,25.85,-82.11,7.93
3/3/20 13:20,25.85,-82.1,7.93
3/3/20 13:20,25.85,-82.11,7.93
3/3/20 13:20,25.85,-82.11,7.93
3/3/20 13:20,25.88,-82.11,7.93
3/3/20 13:20,25.88,-82.1,7.93
3/3/20 13:20,25.88,-82.1,7.93
3/3/20 13:20,25.88,-82.11,7.93
3/3/20 13:20,25.88,-82.11,7.93
3/3/20 13:20,25.88,-82.11,7.93
3/3/20 13:20,25.88,-82.11,7.93
3/3/20 13:20,25.88,-82.11,7.93
3/3/20 13:20,25.88,-82.11,7.93
3/3/20 13:21,25.88,-82.1,7.93
3/3/20 13:21,25.88,-82.1,7.93
3/3/20 13:21,25.88,-82.1,7.93
3/3/20 13:21,25.88,-82.1,7.93
3/3/20 13:21,25.88,-82.1,7.93
3/3/20 13:21,25.88,-82.1,7.93
3/3/20 13:21,25.88,-82.08,7.93
3/3/20 13:21,25.88,-82.08,7.93
3/3/20 13:21,25.88,-82.08,7.93
3/3/20 13:21,25.88,-82.08,7.93
3/3/20 13:21,25.88,-82.08,7.93
3/3/20 13:21,25.88,-82.08,7.93
3/3/20 13:22,25.88,-82.08,7.93
3/3/20 13:22,25.88,-82.07,7.93
3/3/20 13:22,25.88,-82.07,7.93
3/3/20 13:22,25.88,-82.07,7.93
3/3/20 13:22,25.9,-82.07,7.93
3/3/20 13:22,25.9,-82.07,7.93
3/3/20 13:22,25.9,-82.05,7.93
3/3/20 13:22,25.9,-82.05,7.93
3/3/20 13:22,25.9,-82.05,7.93
3/3/20 13:22,25.9,-82.05,7.93
3/3/20 13:22,25.9,-82.05,7.93
3/3/20 13:22,25.9,-82.03,7.93
3/3/20 13:23,25.9,-82.03,7.93
3/3/20 13:23,25.9,-82.03,7.93
3/3/20 13:23,25.9,-82.03,7.93
3/3/20 13:23,25.93,-82.02,7.93
3/3/20 13:23,25.93,-82.02,7.93
3/3/20 13:23,25.93,-82.02,7.93
3/3/20 13:23,25.93,-82.02,7.93
3/3/20 13:23,25.93,-82.02,7.93
3/3/20 13:23,25.93,-82.02,7.93
3/3/20 13:23,25.93,-82,7.93
3/3/20 13:23,25.93,-82,7.93
3/3/20 13:23,25.93,-82,7.93
3/3/20 13:24,25.93,-81.99,7.93
3/3/20 13:24,25.95,-82,7.93
3/3/20 13:24,25.95,-81.99,7.93
3/3/20 13:24,25.95,-81.99,7.93
3/3/20 13:24,25.95,-81.99,7.93
3/3/20 13:24,25.95,-81.97,7.93
3/3/20 13:24,25.95,-81.97,7.93
3/3/20 13:24,25.95,-81.97,7.93
3/3/20 13:24,25.98,-81.96,7.93
3/3/20 13:24,25.98,-81.96,7.93
3/3/20 13:24,25.98,-81.96,7.93
3/3/20 13:24,25.98,-81.96,7.93
3/3/20 13:25,25.98,-81.96,7.93
3/3/20 13:25,25.98,-81.96,7.93
3/3/20 13:25,25.98,-81.94,7.93
3/3/20 13:25,26,-81.94,7.93
3/3/20 13:25,26,-81.94,7.93
3/3/20 13:25,26,-81.94,7.93
3/3/20 13:25,26,-81.94,7.93
3/3/20 13:25,26,-81.94,7.93
3/3/20 13:25,26,-81.92,7.93
3/3/20 13:25,26,-81.92,7.93
3/3/20 13:25,26,-81.92,7.93
3/3/20 13:25,26,-81.92,7.93
3/3/20 13:26,26,-81.92,7.93
3/3/20 13:26,26,-81.91,7.92
3/3/20 13:26,26.02,-81.91,7.92
3/3/20 13:26,26.02,-81.91,7.92
3/3/20 13:26,26.02,-81.91,7.92
3/3/20 13:26,26.02,-81.91,7.92
3/3/20 13:26,26.02,-81.89,7.92
3/3/20 13:26,26.02,-81.89,7.92
3/3/20 13:26,26.02,-81.89,7.92
3/3/20 13:26,26.02,-81.88,7.92
3/3/20 13:26,26.02,-81.89,7.92
3/3/20 13:26,26.02,-81.89,7.92
3/3/20 13:27,26.02,-81.88,7.92
3/3/20 13:27,26.02,-81.88,7.92
3/3/20 13:27,26.05,-81.88,7.92
3/3/20 13:27,26.05,-81.88,7.92
3/3/20 13:27,26.05,-81.86,7.92
3/3/20 13:27,26.05,-81.97,7.93
3/3/20 13:27,26.05,-81.92,7.92
3/3/20 13:27,26.05,-81.89,7.92
3/3/20 13:27,26.05,-81.88,7.92
3/3/20 13:27,26.05,-81.86,7.92
3/3/20 13:27,26.07,-81.86,7.92
3/3/20 13:27,26.07,-81.86,7.92
3/3/20 13:28,26.07,-81.85,7.92
3/3/20 13:28,26.07,-81.83,7.92
3/3/20 13:28,26.07,-81.83,7.92
3/3/20 13:28,26.07,-81.85,7.92
3/3/20 13:28,26.07,-81.85,7.92
3/3/20 13:28,26.07,-81.85,7.92
3/3/20 13:28,26.07,-81.83,7.92
3/3/20 13:28,26.07,-81.83,7.92
3/3/20 13:28,26.1,-81.83,7.92
3/3/20 13:28,26.1,-81.81,7.92
3/3/20 13:28,26.1,-81.81,7.92
3/3/20 13:28,26.1,-81.81,7.92
3/3/20 13:29,26.1,-81.81,7.92
3/3/20 13:29,26.1,-81.8,7.92
3/3/20 13:29,26.1,-81.8,7.92
3/3/20 13:29,26.1,-81.8,7.92
3/3/20 13:29,26.1,-81.78,7.92
3/3/20 13:29,26.1,-81.78,7.92
3/3/20 13:29,26.1,-81.78,7.92
3/3/20 13:29,26.12,-81.77,7.92
3/3/20 13:29,26.12,-81.77,7.92
3/3/20 13:29,26.12,-81.77,7.92
3/3/20 13:29,26.12,-81.77,7.92
3/3/20 13:29,26.12,-81.77,7.92
3/3/20 13:30,26.12,-81.77,7.92
3/3/20 13:30,26.12,-81.77,7.92
3/3/20 13:30,26.12,-81.77,7.92
3/3/20 13:30,26.12,-81.77,7.92
3/3/20 13:30,26.12,-81.75,7.92
3/3/20 13:30,26.15,-81.75,7.92
3/3/20 13:30,26.15,-81.75,7.92
3/3/20 13:30,26.15,-81.75,7.92
3/3/20 13:30,26.15,-81.75,7.92
3/3/20 13:30,26.15,-81.75,7.92
3/3/20 13:30,26.15,-81.74,7.92
3/3/20 13:30,26.15,-81.74,7.92
3/3/20 13:31,26.15,-81.74,7.92
3/3/20 13:31,26.15,-81.75,7.92
3/3/20 13:31,26.15,-81.74,7.92
3/3/20 13:31,26.15,-81.74,7.92
3/3/20 13:31,26.15,-81.74,7.92
3/3/20 13:31,26.15,-81.74,7.92
3/3/20 13:31,26.15,-81.74,7.92
3/3/20 13:31,26.17,-81.74,7.92
3/3/20 13:31,26.17,-81.74,7.92
3/3/20 13:31,26.17,-81.74,7.92
3/3/20 13:31,26.17,-81.74,7.92
3/3/20 13:31,26.17,-81.72,7.92
3/3/20 13:32,26.17,-81.72,7.92
3/3/20 13:32,26.17,-81.74,7.92
3/3/20 13:32,26.17,-81.72,7.92
3/3/20 13:32,26.17,-81.72,7.92
3/3/20 13:32,26.17,-81.72,7.92
3/3/20 13:32,26.17,-81.72,7.92
3/3/20 13:32,26.17,-81.72,7.92
3/3/20 13:32,26.17,-81.71,7.92
3/3/20 13:32,26.17,-81.72,7.92
3/3/20 13:32,26.17,-81.71,7.92
3/3/20 13:32,26.17,-81.71,7.92
3/3/20 13:32,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.72,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:33,26.17,-81.71,7.92
3/3/20 13:34,26.17,-81.71,7.92
3/3/20 13:34,26.17,-81.69,7.92
3/3/20 13:34,26.17,-81.69,7.92
3/3/20 13:34,26.17,-81.71,7.92
3/3/20 13:34,26.19,-81.71,7.92
3/3/20 13:34,26.19,-81.69,7.92
3/3/20 13:34,26.19,-81.69,7.92
3/3/20 13:34,26.19,-81.69,7.92
3/3/20 13:34,26.19,-81.69,7.92
3/3/20 13:34,26.19,-81.67,7.92
3/3/20 13:34,26.19,-81.69,7.92
3/3/20 13:34,26.19,-81.69,7.92
3/3/20 13:35,26.19,-81.67,7.92
3/3/20 13:35,26.19,-81.67,7.92
3/3/20 13:35,26.19,-81.67,7.92
3/3/20 13:35,26.19,-81.67,7.92
3/3/20 13:35,26.19,-81.67,7.92
3/3/20 13:35,26.19,-81.67,7.92
3/3/20 13:35,26.19,-81.67,7.92
3/3/20 13:35,26.22,-81.67,7.92
3/3/20 13:35,26.22,-81.67,7.92
3/3/20 13:35,26.22,-81.67,7.92
3/3/20 13:35,26.22,-81.66,7.92
3/3/20 13:35,26.22,-81.67,7.92
3/3/20 13:36,26.22,-81.66,7.92
3/3/20 13:36,26.22,-81.67,7.92
3/3/20 13:36,26.22,-81.66,7.92
3/3/20 13:36,26.22,-81.66,7.92
3/3/20 13:36,26.22,-81.66,7.92
3/3/20 13:36,26.22,-81.66,7.92
3/3/20 13:36,26.22,-81.66,7.92
3/3/20 13:36,26.22,-81.66,7.92
3/3/20 13:36,26.22,-81.64,7.92
3/3/20 13:36,26.22,-81.64,7.92
3/3/20 13:36,26.22,-81.64,7.92
3/3/20 13:36,26.22,-81.63,7.92
3/3/20 13:37,26.22,-81.61,7.92
3/3/20 13:37,26.22,-81.61,7.92
3/3/20 13:37,26.22,-81.61,7.92
3/3/20 13:37,26.24,-81.6,7.92
3/3/20 13:37,26.24,-81.6,7.92
3/3/20 13:37,26.24,-81.58,7.92
3/3/20 13:37,26.24,-81.58,7.92
3/3/20 13:37,26.27,-81.56,7.92
3/3/20 13:37,26.27,-81.55,7.92
3/3/20 13:37,26.27,-81.55,7.92
3/3/20 13:37,26.27,-81.53,7.92
3/3/20 13:37,26.27,-81.52,7.92
3/3/20 13:38,26.27,-81.5,7.92
3/3/20 13:38,26.29,-81.49,7.92
3/3/20 13:38,26.29,-81.47,7.92
3/3/20 13:38,26.29,-81.46,7.92
3/3/20 13:38,26.32,-81.44,7.92
3/3/20 13:38,26.32,-81.42,7.92
3/3/20 13:38,26.32,-81.42,7.92
3/3/20 13:38,26.32,-81.39,7.92
3/3/20 13:38,26.34,-81.39,7.91
3/3/20 13:38,26.34,-81.38,7.91
3/3/20 13:38,26.34,-81.36,7.91
3/3/20 13:38,26.37,-81.35,7.91
3/3/20 13:39,26.37,-81.33,7.91
3/3/20 13:39,26.37,-81.33,7.91
3/3/20 13:39,26.39,-81.31,7.91
3/3/20 13:39,26.39,-81.3,7.91
3/3/20 13:39,26.39,-81.28,7.91
3/3/20 13:39,26.39,-81.27,7.91
3/3/20 13:39,26.41,-81.27,7.91
3/3/20 13:39,26.41,-81.25,7.91
3/3/20 13:39,26.41,-81.24,7.91
3/3/20 13:39,26.44,-81.22,7.91
3/3/20 13:39,26.44,-81.21,7.91
3/3/20 13:39,26.44,-81.21,7.91
3/3/20 13:40,26.44,-81.19,7.91
3/3/20 13:40,26.46,-81.17,7.91
3/3/20 13:40,26.46,-81.17,7.91
3/3/20 13:40,26.46,-81.16,7.91
3/3/20 13:40,26.49,-81.14,7.91
3/3/20 13:40,26.49,-81.14,7.91
3/3/20 13:40,26.51,-81.13,7.91
3/3/20 13:40,26.51,-81.13,7.91
3/3/20 13:40,26.51,-81.11,7.91
3/3/20 13:40,26.54,-81.1,7.91
3/3/20 13:40,26.54,-81.1,7.91
3/3/20 13:40,26.54,-81.08,7.91
3/3/20 13:41,26.54,-81.08,7.91
3/3/20 13:41,26.56,-81.06,7.91
3/3/20 13:41,26.56,-81.06,7.91
3/3/20 13:41,26.56,-81.05,7.91
3/3/20 13:41,26.59,-81.05,7.91
3/3/20 13:41,26.59,-81.05,7.91
3/3/20 13:41,26.59,-81.03,7.91
3/3/20 13:41,26.59,-81.03,7.91
3/3/20 13:41,26.61,-81.02,7.91
3/3/20 13:41,26.61,-81,7.91
3/3/20 13:41,26.61,-81,7.91
3/3/20 13:41,26.63,-81,7.91
3/3/20 13:42,26.63,-81,7.91
3/3/20 13:42,26.63,-80.99,7.91
3/3/20 13:42,26.66,-80.99,7.91
3/3/20 13:42,26.66,-80.97,7.91
3/3/20 13:42,26.66,-80.97,7.91
3/3/20 13:42,26.66,-81,7.91
3/3/20 13:42,26.68,-80.97,7.91
3/3/20 13:42,26.68,-80.97,7.91
3/3/20 13:42,26.68,-80.96,7.91
3/3/20 13:42,26.68,-80.94,7.91
3/3/20 13:42,26.68,-80.96,7.91
3/3/20 13:42,26.68,-80.94,7.91
3/3/20 13:43,26.68,-80.94,7.91
3/3/20 13:43,26.71,-80.94,7.91
3/3/20 13:43,26.71,-80.94,7.91
3/3/20 13:43,26.71,-80.94,7.91
3/3/20 13:43,26.71,-80.92,7.91
3/3/20 13:43,26.71,-80.92,7.91
3/3/20 13:43,26.71,-80.92,7.91
3/3/20 13:43,26.73,-80.92,7.91
3/3/20 13:43,26.73,-80.92,7.91
3/3/20 13:43,26.73,-80.92,7.91
3/3/20 13:43,26.73,-80.91,7.91
3/3/20 13:43,26.73,-80.91,7.91
3/3/20 13:44,26.76,-80.91,7.91
3/3/20 13:44,26.76,-80.91,7.91
3/3/20 13:44,26.76,-80.91,7.91
3/3/20 13:44,26.76,-80.91,7.91
3/3/20 13:44,26.76,-80.91,7.91
3/3/20 13:44,26.76,-80.91,7.91
3/3/20 13:44,26.76,-80.91,7.91
3/3/20 13:44,26.78,-80.91,7.91
3/3/20 13:44,26.78,-80.91,7.91
3/3/20 13:44,26.78,-80.91,7.91
3/3/20 13:44,26.78,-80.91,7.91
3/3/20 13:44,26.78,-80.91,7.91
3/3/20 13:45,26.78,-80.91,7.91
3/3/20 13:45,26.78,-80.91,7.91
3/3/20 13:45,26.78,-80.91,7.91
3/3/20 13:45,26.78,-80.91,7.91
3/3/20 13:45,26.81,-80.91,7.91
3/3/20 13:45,26.81,-80.91,7.91
3/3/20 13:45,26.81,-80.91,7.91
3/3/20 13:45,26.81,-80.91,7.91
3/3/20 13:45,26.81,-80.91,7.91
3/3/20 13:45,26.81,-80.91,7.91
3/3/20 13:45,26.81,-80.91,7.91
3/3/20 13:45,26.81,-80.91,7.91
3/3/20 13:46,26.81,-80.91,7.91
3/3/20 13:46,26.81,-80.91,7.91
3/3/20 13:46,26.81,-80.91,7.91
3/3/20 13:46,26.83,-80.91,7.91
3/3/20 13:46,26.83,-80.91,7.91
3/3/20 13:46,26.83,-80.91,7.91
3/3/20 13:46,26.83,-80.91,7.91
3/3/20 13:46,26.83,-80.91,7.91
3/3/20 13:46,26.83,-80.91,7.91
3/3/20 13:46,26.83,-80.91,7.91
3/3/20 13:46,26.83,-80.91,7.91
3/3/20 13:46,26.85,-80.91,7.91
3/3/20 13:47,26.85,-80.91,7.91
3/3/20 13:47,26.85,-80.91,7.91
3/3/20 13:47,26.85,-80.91,7.91
3/3/20 13:47,26.85,-80.83,7.9
3/3/20 13:47,26.85,-80.86,7.9
3/3/20 13:47,26.85,-80.85,7.9
3/3/20 13:47,26.85,-80.89,7.9
3/3/20 13:47,26.85,-80.91,7.91
3/3/20 13:47,26.85,-80.91,7.91
3/3/20 13:47,26.85,-80.91,7.91
3/3/20 13:47,26.85,-80.91,7.91
3/3/20 13:47,26.85,-80.91,7.91
3/3/20 13:48,26.85,-80.91,7.91
3/3/20 13:48,26.85,-80.91,7.91
3/3/20 13:48,26.85,-80.91,7.91
3/3/20 13:48,26.88,-80.91,7.91
3/3/20 13:48,26.88,-80.92,7.91
3/3/20 13:48,26.88,-80.92,7.91
3/3/20 13:48,26.88,-80.91,7.91
3/3/20 13:48,26.88,-80.92,7.91
3/3/20 13:48,26.85,-80.92,7.91
3/3/20 13:48,26.85,-80.92,7.91
3/3/20 13:48,26.85,-80.92,7.91
3/3/20 13:48,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.91,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.92,7.91
3/3/20 13:49,26.85,-80.91,7.91
3/3/20 13:49,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.91,7.91
3/3/20 13:50,26.85,-80.89,7.9
3/3/20 13:50,26.85,-80.89,7.9
3/3/20 13:50,26.85,-80.89,7.9
3/3/20 13:50,26.85,-80.89,7.9
3/3/20 13:51,26.85,-80.89,7.9
3/3/20 13:51,26.85,-80.89,7.9
3/3/20 13:51,26.85,-80.89,7.9
3/3/20 13:51,26.85,-80.88,7.9
3/3/20 13:51,26.85,-80.88,7.9
3/3/20 13:51,26.85,-80.88,7.9
3/3/20 13:51,26.85,-80.88,7.9
3/3/20 13:51,26.85,-80.88,7.9
3/3/20 13:51,26.85,-80.88,7.9
3/3/20 13:51,26.85,-80.86,7.9
3/3/20 13:51,26.85,-80.86,7.9
3/3/20 13:51,26.85,-80.86,7.9
3/3/20 13:52,26.85,-80.86,7.9
3/3/20 13:52,26.85,-80.86,7.9
3/3/20 13:52,26.88,-80.85,7.9
3/3/20 13:52,26.88,-80.85,7.9
3/3/20 13:52,26.88,-80.85,7.9
3/3/20 13:52,26.88,-80.85,7.9
3/3/20 13:52,26.88,-80.85,7.9
3/3/20 13:52,26.88,-80.83,7.9
3/3/20 13:52,26.88,-80.83,7.9
3/3/20 13:52,26.88,-80.83,7.9
3/3/20 13:52,26.88,-80.83,7.9
3/3/20 13:52,26.88,-80.83,7.9
3/3/20 13:53,26.88,-80.81,7.9
3/3/20 13:53,26.88,-80.81,7.9
3/3/20 13:53,26.9,-80.81,7.9
3/3/20 13:53,26.9,-80.81,7.9
3/3/20 13:53,26.9,-80.81,7.9
3/3/20 13:53,26.9,-80.81,7.9
3/3/20 13:53,26.9,-80.81,7.9
3/3/20 13:53,26.9,-80.8,7.9
3/3/20 13:53,26.9,-80.8,7.9
3/3/20 13:53,26.9,-80.8,7.9
3/3/20 13:53,26.9,-80.8,7.9
3/3/20 13:53,26.9,-80.8,7.9
3/3/20 13:54,26.9,-80.78,7.9
3/3/20 13:54,26.9,-80.78,7.9
3/3/20 13:54,26.9,-80.78,7.9
3/3/20 13:54,26.9,-80.78,7.9
3/3/20 13:54,26.9,-80.78,7.9
3/3/20 13:54,26.9,-80.78,7.9
3/3/20 13:54,26.9,-80.77,7.9
3/3/20 13:54,26.9,-80.77,7.9
3/3/20 13:54,26.9,-80.77,7.9
3/3/20 13:54,26.93,-80.77,7.9
3/3/20 13:54,26.93,-80.77,7.9
3/3/20 13:54,26.93,-80.75,7.9
3/3/20 13:55,26.93,-80.75,7.9
3/3/20 13:55,26.93,-80.75,7.9
3/3/20 13:55,26.93,-80.75,7.9
3/3/20 13:55,26.93,-80.74,7.9
3/3/20 13:55,26.93,-80.74,7.9
3/3/20 13:55,26.93,-80.74,7.9
3/3/20 13:55,26.93,-80.74,7.9
3/3/20 13:55,26.93,-80.74,7.9
3/3/20 13:55,26.93,-80.72,7.9
3/3/20 13:55,26.93,-80.72,7.9
3/3/20 13:55,26.95,-80.72,7.9
3/3/20 13:55,26.95,-80.72,7.9
3/3/20 13:56,26.95,-80.72,7.9
3/3/20 13:56,26.95,-80.71,7.9
3/3/20 13:56,26.95,-80.72,7.9
3/3/20 13:56,26.95,-80.72,7.9
3/3/20 13:56,26.95,-80.71,7.9
3/3/20 13:56,26.95,-80.71,7.9
3/3/20 13:56,26.95,-80.71,7.9
3/3/20 13:56,26.95,-80.71,7.9
3/3/20 13:56,26.95,-80.71,7.9
3/3/20 13:56,26.95,-80.71,7.9
3/3/20 13:56,26.95,-80.71,7.9
3/3/20 13:56,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.74,7.9
3/3/20 13:57,26.98,-80.72,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.72,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:57,26.98,-80.71,7.9
3/3/20 13:58,26.98,-80.71,7.9
3/3/20 13:58,26.98,-80.72,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:58,27,-80.72,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:58,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 13:59,27,-80.71,7.9
3/3/20 14:00,27,-80.71,7.9
3/3/20 14:00,27,-80.71,7.9
3/3/20 14:00,27,-80.71,7.9
3/3/20 14:00,27,-80.71,7.9
3/3/20 14:00,27,-80.71,7.9
3/3/20 14:00,27,-80.71,7.9
3/3/20 14:00,27,-80.71,7.9
3/3/20 14:00,27,-80.71,7.9
3/3/20 14:00,27.03,-80.71,7.9
3/3/20 14:00,27.03,-80.71,7.9
3/3/20 14:00,27.03,-80.69,7.9
3/3/20 14:00,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:01,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.72,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.71,7.9
3/3/20 14:02,27.03,-80.72,7.9
3/3/20 14:02,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:03,27.03,-80.72,7.9
3/3/20 14:04,27.03,-80.72,7.9
3/3/20 14:04,27.03,-80.71,7.9
3/3/20 14:04,27.03,-80.71,7.9
3/3/20 14:04,27.03,-80.71,7.9
3/3/20 14:04,27.03,-80.71,7.9
3/3/20 14:04,27.03,-80.69,7.9
3/3/20 14:04,27.03,-80.63,7.9
3/3/20 14:04,27.05,-80.66,7.9
3/3/20 14:04,27.05,-80.66,7.9
3/3/20 14:04,27.05,-80.66,7.9
3/3/20 14:04,27.05,-80.67,7.9
3/3/20 14:04,27.05,-80.67,7.9
3/3/20 14:05,27.05,-80.66,7.9
